val_loss,val_mIoU,val_F1,val_OA,epoch,step,train_loss,train_mIoU,train_F1,train_OA
,,,,10,1660,0.6552861928939819,0.7776658101011462,0.8723838746603209,0.8916636478262261
0.4666505455970764,0.8454593017865341,0.9147347210602039,0.9264073196994463,11,1811,,,,
,,,,11,1811,0.6481177806854248,0.7812965479937825,0.8747267238142982,0.8940590963942826
0.46919193863868713,0.8446536464917793,0.9142239831662341,0.9248194524083975,12,1962,,,,
,,,,12,1962,0.6331315040588379,0.7833610026004971,0.8761677925796205,0.894200010774938
0.46386319398880005,0.8466044757413391,0.9153969174991742,0.925938279062904,13,2113,,,,
,,,,13,2113,0.6399139165878296,0.7837552041507915,0.8764010622453663,0.8949514360993187
0.46703994274139404,0.8448018949733637,0.9142911779810345,0.924818098410975,14,2264,,,,
,,,,14,2264,0.6391501426696777,0.7812175983640749,0.8746862169854467,0.8943074976034642
0.48306167125701904,0.8358218259758825,0.9088217629417066,0.9210227905377136,15,2415,,,,
,,,,15,2415,0.6762753129005432,0.7665524966360766,0.8648935858174926,0.886545278975951
0.5023266077041626,0.8323248610162045,0.9067264353305511,0.9189028553575526,16,2566,,,,
,,,,16,2566,0.6601905822753906,0.7702630677151404,0.8674996467241621,0.8880622128801569
0.4905657172203064,0.8344072976413154,0.9080757427759754,0.9200621691898894,17,2717,,,,
,,,,17,2717,0.6541056036949158,0.7768251951462332,0.8718759443436165,0.8907412564998629
0.5142902135848999,0.8341905836239054,0.9076712306613078,0.9177157713035696,18,2868,,,,
,,,,18,2868,0.6599706411361694,0.775634467413511,0.8711009228187233,0.8904703387286014
0.5036932826042175,0.8286717792105847,0.9039687267617985,0.9141292179740979,19,3019,,,,
,,,,19,3019,0.6500937342643738,0.7799094294196233,0.8738275763467295,0.892633667310639
0.48980075120925903,0.8401941700542437,0.9115923907681205,0.9218732602128705,20,3170,,,,
,,,,20,3170,0.6453328132629395,0.7850321629029797,0.8772037825103334,0.8958400203791164
0.516639769077301,0.8312948279603048,0.9062024709380389,0.9203037648084175,21,3321,,,,
,,,,21,3321,0.6324331760406494,0.7885045108682088,0.8793027654545778,0.8987307132150786
0.4859205186367035,0.839167377933479,0.9110459639374449,0.9205050856408677,22,3472,,,,
,,,,22,3472,0.6243841648101807,0.7907543720565302,0.8808063296279982,0.8996302739250646
0.48974406719207764,0.8405314819568253,0.9117560465503661,0.9209501791073098,23,3623,,,,
,,,,23,3623,0.6192676424980164,0.7950155505417307,0.8837419916720661,0.9004781302045819
0.5302495956420898,0.8224202508231334,0.9010143285201483,0.909509750454027,24,3774,,,,
,,,,24,3774,0.6093723773956299,0.7957808048789108,0.8841051591627747,0.9016053328426418
0.49572592973709106,0.8384901483076106,0.9104993769589488,0.9190341400095988,25,3925,,,,
,,,,25,3925,0.6071551442146301,0.7993814261060679,0.8864216324919149,0.9045363424435499
0.523468017578125,0.8372650534639193,0.9096101716676012,0.9190517154271226,26,4076,,,,
,,,,26,4076,0.6005393266677856,0.8027618677149395,0.8885802025321592,0.9054764157578168
0.5250422954559326,0.8330020005337687,0.906873537604422,0.9174155555613371,27,4227,,,,
,,,,27,4227,0.5968455672264099,0.8051434320683759,0.8900745184496296,0.9070121878304079
0.5199636220932007,0.8307299119471017,0.9056960198993135,0.916485731017633,28,4378,,,,
,,,,28,4378,0.6011016964912415,0.8084443760482575,0.8922305232338259,0.9079247797488907
0.516897976398468,0.8270546144303017,0.9030606069036718,0.9150642726647087,29,4529,,,,
,,,,29,4529,0.583341658115387,0.8075623968337282,0.8916118667914867,0.9087612783976305
0.49551862478256226,0.8350043812229864,0.9082206338088735,0.9201897369862659,30,4680,,,,
,,,,30,4680,0.5866156816482544,0.8090677192680278,0.8926501431536723,0.9080158749874842
0.5224072337150574,0.8370112056623082,0.9094915032893983,0.9192614257337988,31,4831,,,,
,,,,31,4831,0.5736108422279358,0.8142191817819615,0.8958985931793076,0.9109597639450623
0.4958794116973877,0.8407041090914088,0.9118623610634764,0.9213685908598376,32,4982,,,,
,,,,32,4982,0.5719798803329468,0.8163441551500649,0.8971639886537505,0.9130649808596039
0.4953922927379608,0.8374947547856928,0.9097474905726971,0.9205170592259179,33,5133,,,,
,,,,33,5133,0.5783048272132874,0.8156684477898157,0.8966577709921248,0.9130694389494622
0.5020722150802612,0.8336595240816191,0.9073600486657563,0.9174999016360694,34,5284,,,,
,,,,34,5284,0.5816136598587036,0.8142096287721927,0.8958320338979174,0.9121096185563252
0.4979669451713562,0.8390355064091934,0.9107514596760762,0.9206088921099276,35,5435,,,,
,,,,35,5435,0.5831955671310425,0.8193670038587539,0.8990535178736149,0.9146087296779248
0.493778258562088,0.8365087878951177,0.9091818521992001,0.9195649600971648,36,5586,,,,
,,,,36,5586,0.5653432011604309,0.8183175641188078,0.8984046779067324,0.9138929597812044
0.5036717653274536,0.8335699905559288,0.9073783706950135,0.9179081716824128,37,5737,,,,
,,,,37,5737,0.5724525451660156,0.8206519676419847,0.8998520942065547,0.9152705729524435
0.5034061074256897,0.8373017573456851,0.9096171894909372,0.9198398215739363,38,5888,,,,
,,,,38,5888,0.5575984716415405,0.822474515454106,0.9009746976545385,0.9163387812657005
0.49209585785865784,0.8372991765158073,0.9096286716153198,0.9194748263471755,39,6039,,,,
,,,,39,6039,0.5574976801872253,0.8217436930384757,0.9005045345281507,0.916346046680082
0.49406272172927856,0.8361945114078744,0.9088397993690265,0.9196091906796338,40,6190,,,,
,,,,40,6190,0.5577295422554016,0.8239563990350606,0.902005671139855,0.9165338237382966
0.4926692843437195,0.8393346046996355,0.9108413079093809,0.9208234608779434,41,6341,,,,
,,,,41,6341,0.5658209323883057,0.823759260734018,0.9018295472345128,0.9168187678452624
0.494096577167511,0.8368058170782728,0.9092421618735361,0.9196810852878726,42,6492,,,,
,,,,42,6492,0.5627483129501343,0.8222935450393706,0.9009123776434649,0.9155410747363165
0.4947247803211212,0.8375051755999458,0.9097006324149925,0.9198560960919756,43,6643,,,,
,,,,43,6643,0.5611374974250793,0.8225879125625418,0.9010472813324126,0.9169292931548069
0.4980355501174927,0.836316725032513,0.9089432859109238,0.9190379896101138,44,6794,,,,
,,,,44,6794,0.5501537322998047,0.82577522357287,0.9030256107335077,0.9184184500156394
