val_loss,val_mIoU,val_F1,val_OA,epoch,step,train_loss,train_mIoU,train_F1,train_OA
0.5066348314285278,0.8373120095467688,0.9094832861266215,0.9201110192929763,35,5435,,,,
,,,,35,5435,0.5711319446563721,0.8185375118947871,0.8985133024446732,0.9148300378593723
0.49666669964790344,0.8412197369668023,0.9118932591342455,0.9224965238107348,36,5586,,,,
,,,,36,5586,0.5637949705123901,0.819835454320609,0.899315483538512,0.9153977702402313
0.4829038679599762,0.8430365178239088,0.9130514916109863,0.9242496584342382,37,5737,,,,
,,,,37,5737,0.5530576109886169,0.8228512788115537,0.9013078040360579,0.9156617536240304
0.4942619800567627,0.8384796297322484,0.9101075016240733,0.921304103413969,38,5888,,,,
,,,,38,5888,0.5649309754371643,0.821958598832904,0.9006765770163806,0.9161682222383661
0.4824289381504059,0.8460176390912271,0.9149103920994802,0.9251594119573263,39,6039,,,,
,,,,39,6039,0.5698696970939636,0.8232833842504789,0.9015340408171759,0.9159383764415646
0.5017696619033813,0.8419999521602997,0.9124131306488706,0.9223610444215755,40,6190,,,,
,,,,40,6190,0.5716811418533325,0.8235580598854488,0.9016994380702712,0.9157097032980315
0.49823319911956787,0.8415216055735609,0.9120484588746794,0.9222716805916893,41,6341,,,,
,,,,41,6341,0.5630301237106323,0.8222312815378501,0.9007795845069229,0.916763010857468
0.4974256157875061,0.8408292174352532,0.9116290396612422,0.9219544204113145,42,6492,,,,
,,,,42,6492,0.556178629398346,0.8254248479359664,0.9028766535725893,0.917619172911737
0.49981701374053955,0.8394361478210767,0.910679051127859,0.9214734061897221,43,6643,,,,
,,,,43,6643,0.5565716028213501,0.8246529384699631,0.902351519121843,0.9171733019993291
0.4975966811180115,0.8402341801878951,0.9112664373485787,0.9218815434912201,44,6794,,,,
,,,,44,6794,0.5536600351333618,0.8264469296630444,0.9034752506651182,0.91789864691957
